برود,F,,,,,,,,,
توکیو,N,,,,,,,,,
آن,F,,,,,,,,,
گروهبان,N,,,,,,,,,
,,,,,,,,,,
کنارش,N,,,,,,,,,
یه,C,,,,,,,,,
راه,N,,,,,,,,,
کوچیک,C,,,,,,,,,
هست,F,,,,,,,,,
,,,,,,,,,,
آخه,C,,,,,,,,,
از,N,,,,,,,,,
کجا,N,,,,,,,,,
تو,N,,,,,,,,,
اینا,C,,,,,,,,,
رو,C,,,,,,,,, 
میدونی؟,N,,,,,,,,,
,,,,,,,,,,
اکثر,N,,,,,,,,,
بچه,N,,,,,,,,,
ها,F,,,,,,,,,
میلشون,C,,,,,,,,,
رو,C,,,,,,,,,
توی,C,,,,,,,,,
<,N,,,,,,,,,
عدد,N,,,,,,,,,
>,N,,,,,,,,,
<,N,,,,,,,,,
عدد,N,,,,,,,,,
>,N,,,,,,,,,
سالگی,N,,,,,,,,,
نشون,C,,,,,,,,,
میدن,C,,,,,,,,,
,,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
فقط,M,,,,,,,,,
میروم,F,,,,,,,,,
به,N,,,,,,,,,
اردن,N,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
,,,,,,,,,,
لاشه,N,,,,,,,,,
ها,N,,,,,,,,,
مفیدن,C,,,,,,,,,
چون,N,,,,,,,,,
موقع,N,,,,,,,,,
تاریکی,N,,,,,,,,,
میشه,C,,,,,,,,,
بوی,N,,,,,,,,,
اونا,C,,,,,,,,,
رو,C,,,,,,,,,
دنبال,N,,,,,,,,,
کرد,N,,,,,,,,,
,,,,,,,,,,
بخوام,C,,,,,,,,,
از,N,,,,,,,,,
همچین,C,,,,,,,,,
آدمی,N,,,,,,,,,
خرید,N,,,,,,,,,
کنم,N,,,,,,,,,
,,,,,,,,,,
مردان,N,,,,,,,,,
زیادی,N,,,,,,,,,
برای,F,,,,,,,,,
این,N,,,,,,,,,
مردن,C,,,,,,,,,
,,,,,,,,,,
میخوام,C,,,,,,,,,
خیلی,N,,,,,,,,,
سریع,N,,,,,,,,,
برید,C,,,,,,,,,
بالا,N,,,,,,,,,
متوجهید؟,C,,,,,,,,,
متوجهید,C,,,,,,,,,
یا,N,,,,,,,,,
نه؟,N,,,,,,,,,
,,,,,,,,,,
امربر,N,,,,,,,,,
رو,C,,,,,,,,,
احضار,N,,,,,,,,,
کنین,C,,,,,,,,,
به,N,,,,,,,,,
زخمی,N,,,,,,,,,
ها,F,,,,,,,,,
برسین,C,,,,,,,,,
,,,,,,,,,,
وقتی,N,,,,,,,,,
گفت,F,,,,,,,,,
که,N,,,,,,,,,
اون,C,,,,,,,,,
منو,C,,,,,,,,,
دزدید,N,,,,,,,,,
حامله,N,,,,,,,,,
بودم,N,,,,,,,,,
,,,,,,,,,,
ولی,N,,,,,,,,,
فک,C,,,,,,,,,
میکنم,N,,,,,,,,,
خیلیا,C,,,,,,,,,
این,N,,,,,,,,,
حرفو,C,,,,,,,,,
میزنن,C,,,,,,,,,
چون,N,,,,,,,,,
,,,,,,,,,,
به,N,,,,,,,,,
تو,N,,,,,,,,,
نمی‌خورد,F,,,,,,,,,
اینقدر,C,,,,,,,,,
گرسنه,N,,,,,,,,,
باشی,N,,,,,,,,,
,,,,,,,,,,
رفیق,N,,,,,,,,,
چه,F,,,,,,,,,
داری,N,,,,,,,,,
می‌گویی؟,F,,,,,,,,,
راستش,N,,,,,,,,,
را,F,,,,,,,,,
دارم,N,,,,,,,,,
میگم,C,,,,,,,,,
,,,,,,,,,,
بی,N,,,,,,,,,
خیال,N,,,,,,,,,
این,N,,,,,,,,,
شماره,N,,,,,,,,,
هفته,C,,,,,,,,,
,,,,,,,,,,
من,N,,,,,,,,,
یک,F,,,,,,,,,
جنین,N,,,,,,,,,
با,N,,,,,,,,,
اسپرم,N,,,,,,,,,
تو,N,,,,,,,,,
درون,N,,,,,,,,,
بدنم,N,,,,,,,,,
دارم,N,,,,,,,,,
,,,,,,,,,,
خب,N,,,,,,,,,
خودش,N,,,,,,,,,
این,N,,,,,,,,,
پایین,N,,,,,,,,,
میاد؟,C,,,,,,,,,
,,,,,,,,,,
آنها,F,,,,,,,,,
با,N,,,,,,,,,
الکی,N,,,,,,,,,
به,N,,,,,,,,,
دریا,N,,,,,,,,,
رفتند,F,,,,,,,,,
,,,,,,,,,,
زودباشین,C,,,,,,,,,
بچه,N,,,,,,,,,
ها,F,,,,,,,,,
برا,C,,,,,,,,,
آخرین,N,,,,,,,,,
بار,N,,,,,,,,,
آره,C,,,,,,,,,
یک,F,,,,,,,,,
دو,N,,,,,,,,,
سه,N,,,,,,,,,
,,,,,,,,,,
فکرنمیکنم,F,,,,,,,,,
اونقدرا,C,,,,,,,,,
هم,N,,,,,,,,,
گرسنه,N,,,,,,,,,
باشی,N,,,,,,,,,
,,,,,,,,,,
لعنت,N,,,,,,,,,
به,N,,,,,,,,,
آن,F,,,,,,,,,
باز,N,,,,,,,,,
چه,F,,,,,,,,,
شده؟,N,,,,,,,,,
نگو,N,,,,,,,,,
یک,F,,,,,,,,,
درخت,N,,,,,,,,,
دیگر,F,,,,,,,,,
است,F,,,,,,,,,
,,,,,,,,,,
هل,N,,,,,,,,,
نده,N,,,,,,,,,
پس,N,,,,,,,,,
برو,N,,,,,,,,,
کنار,N,,,,,,,,,
,,,,,,,,,,
آدم,N,,,,,,,,,
ها,F,,,,,,,,,
برای,F,,,,,,,,,
اون,C,,,,,,,,,
جون,C,,,,,,,,,
دادن,C,,,,,,,,,
,,,,,,,,,,
منظورم,N,,,,,,,,,
این,N,,,,,,,,,
هست,F,,,,,,,,,
عزیزم,N,,,,,,,,,
اصلاً,F,,,,,,,,,
تاحالا,N,,,,,,,,,
این,N,,,,,,,,,
ملافه‌ها,N,,,,,,,,,
را,F,,,,,,,,,
عوض,N,,,,,,,,,
کردند,F,,,,,,,,,
,,,,,,,,,,
کل,N,,,,,,,,,
سنگر,N,,,,,,,,,
دارد,F,,,,,,,,,
فرومیریزد,F,,,,,,,,,
زودباش,N,,,,,,,,,
برویم,F,,,,,,,,,
,,,,,,,,,,
زودباشین,C,,,,,,,,,
بچه,N,,,,,,,,,
ها,F,,,,,,,,,
اون,C,,,,,,,,,
یه,C,,,,,,,,,
تیر,N,,,,,,,,,
به,N,,,,,,,,,
پاش,C,,,,,,,,,
خورده,N,,,,,,,,,
,,,,,,,,,,
با,N,,,,,,,,,
یه,C,,,,,,,,,
شب,N,,,,,,,,,
آروم,C,,,,,,,,,
و,N,,,,,,,,,
مقامات,N,,,,,,,,,
فکر,F,,,,,,,,,
کردن,C,,,,,,,,,
هانی,N,,,,,,,,,
ها,F,,,,,,,,,
رفتن,C,,,,,,,,,
خونه؟,C,,,,,,,,,
,,,,,,,,,,
انگار,N,,,,,,,,,
دیگه,C,,,,,,,,,
هیچ,N,,,,,,,,,
چیز,F,,,,,,,,,
بیرون,N,,,,,,,,,
از,N,,,,,,,,,
اینجا,N,,,,,,,,,
وجود,N,,,,,,,,,
نداره,C,,,,,,,,,
,,,,,,,,,,
تمام,F,,,,,,,,,
هفته,N,,,,,,,,,
اخم,N,,,,,,,,,
کنی,N,,,,,,,,,
یا,N,,,,,,,,,
می‌خواهی,F,,,,,,,,,
خوش,N,,,,,,,,,
بگذرانی؟,C,,,,,,,,,
,,,,,,,,,,
نه,N,,,,,,,,,
من,N,,,,,,,,,
نمی‌توانم,F,,,,,,,,,
با,N,,,,,,,,,
مولی,N,,,,,,,,,
و,N,,,,,,,,,
دنیل,N,,,,,,,,,
باشم,N,,,,,,,,,
,,,,,,,,,,
نگاه,N,,,,,,,,,
تو,N,,,,,,,,,
برو,N,,,,,,,,,
سرگرمشون,C,,,,,,,,,
کن,N,,,,,,,,,
,,,,,,,,,,
دستور,N,,,,,,,,,
از,N,,,,,,,,,
طرف,N,,,,,,,,,
ژنرال,N,,,,,,,,,
فقط,N,,,,,,,,,
بگذار,F,,,,,,,,,
من,N,,,,,,,,,
بروم,F,,,,,,,,,
,,,,,,,,,,
به,N,,,,,,,,,
سوی,N,,,,,,,,,
رود,N,,,,,,,,,
اردن,N,,,,,,,,,
خواهم,F,,,,,,,,,
رفت,F,,,,,,,,,
,,,,,,,,,,
هی,N,,,,,,,,,
سرسختی‌ات,N,,,,,,,,,
را,F,,,,,,,,,
تحسین,N,,,,,,,,,
می‌کنم,N,,,,,,,,,
بچه,N,,,,,,,,,
,,,,,,,,,,
وقتی,N,,,,,,,,,
برای,F,,,,,,,,,
آن,F,,,,,,,,,
نامه,N,,,,,,,,,
نوشت,N,,,,,,,,,
همه‌اش,F,,,,,,,,,
از,N,,,,,,,,,
کمبود,N,,,,,,,,,
وسایل,N,,,,,,,,,
استحمام,N,,,,,,,,,
ناله,N,,,,,,,,,
کرد,N,,,,,,,,,
,,,,,,,,,,
مکن,F,,,,,,,,,
مجبور,N,,,,,,,,,
بشوی,F,,,,,,,,,
یخورده,C,,,,,,,,,
جمع‌و‌جور,N,,,,,,,,,
بنشینی,F,,,,,,,,,
,,,,,,,,,,
اگه,C,,,,,,,,,
این,N,,,,,,,,,
نامه,N,,,,,,,,,
بهشون,C,,,,,,,,,
نرسه,C,,,,,,,,,
حمام,F,,,,,,,,,
خون,N,,,,,,,,,
راه,N,,,,,,,,,
میوفته,C,,,,,,,,,
,,,,,,,,,,
کل,N,,,,,,,,,
شب,N,,,,,,,,,
طول,N,,,,,,,,,
کشید,N,,,,,,,,,
,,,,,,,,,,
با,N,,,,,,,,,
یک,F,,,,,,,,,
فرمانده,N,,,,,,,,,
فرانسوی,N,,,,,,,,,
عوضش,N,,,,,,,,,
کردم,N,,,,,,,,,
,,,,,,,,,,
تو,N,,,,,,,,,
که,N,,,,,,,,,
از,N,,,,,,,,,
نیروهای,F,,,,,,,,,
ما,N,,,,,,,,,
نیستی,F,,,,,,,,,
خیر,N,,,,,,,,,
قربان,N,,,,,,,,,
,,,,,,,,,,
برادرت,N,,,,,,,,,
رو,C,,,,,,,,,
باید,N,,,,,,,,,
پیدا,N,,,,,,,,,
کنیم,N,,,,,,,,,
باید,N,,,,,,,,,
همین,N,,,,,,,,,
الان,N,,,,,,,,,
بریم,C,,,,,,,,,
,,,,,,,,,,
پوششی,N,,,,,,,,,
هست,F,,,,,,,,,
قربان؟,N,,,,,,,,,
جایی,N,,,,,,,,,
که,N,,,,,,,,,
از,N,,,,,,,,,
او,F,,,,,,,,,
بپریم؟,N,,,,,,,,,
,,,,,,,,,,
این,N,,,,,,,,,
حمله,N,,,,,,,,,
نباید,N,,,,,,,,,
انجام,N,,,,,,,,,
بشود,F,,,,,,,,,
دستور,N,,,,,,,,,
توقف,N,,,,,,,,,
به,N,,,,,,,,,
شما,N,,,,,,,,,
داده‌شده,N,,,,,,,,,
,,,,,,,,,,
دو,N,,,,,,,,,
شب,N,,,,,,,,,
پیش,N,,,,,,,,,
دخلشون,C,,,,,,,,,
را,F,,,,,,,,,
آوردن,C,,,,,,,,,
,,,,,,,,,,
بلیک,N,,,,,,,,,
اگر,F,,,,,,,,,
باهوش,N,,,,,,,,,
نباشیم,N,,,,,,,,,
به,N,,,,,,,,,
برادرت,N,,,,,,,,,
نمی‌رسیم,N,,,,,,,,,
,,,,,,,,,,
دنیل,N,,,,,,,,,
قسم,N,,,,,,,,,
می‌خورم,N,,,,,,,,,
من,N,,,,,,,,,
برش,C,,,,,,,,,
نداشتم,N,,,,,,,,,
,,,,,,,,,,
فک,C,,,,,,,,,
میکنی,N,,,,,,,,,
داری,N,,,,,,,,,
کجا,N,,,,,,,,,
میری؟,C,,,,,,,,,
,,,,,,,,,,
بیا,N,,,,,,,,,
کمی,N,,,,,,,,,
از,N,,,,,,,,,
مال,N,,,,,,,,,
من,N,,,,,,,,,
بخور,N,,,,,,,,,
,,,,,,,,,,
ما,N,,,,,,,,,
از,N,,,,,,,,,
سمت,N,,,,,,,,,
اکو,N,,,,,,,,,
است, F,,,,,,,,,
می‌رویم,F,,,,,,,,,
تا,N,,,,,,,,,
یک,F,,,,,,,,,
جایی,N,,,,,,,,,
از,N,,,,,,,,,
مسیر,N,,,,,,,,,
می‌توانیم,F,,,,,,,,,
تو,N,,,,,,,,,
را,F,,,,,,,,,
ببریم,N,,,,,,,,,
,,,,,,,,,,
ولی,N,,,,,,,,,
بخاطر,N,,,,,,,,,
اینکه,N,,,,,,,,,
حال,N,,,,,,,,,
خودتو,C,,,,,,,,,
خوب,N,,,,,,,,,
کنی,N,,,,,,,,,
با,N,,,,,,,,,
برادر,N,,,,,,,,,
من,N,,,,,,,,,
لاس,N,,,,,,,,,
نزن,N,,,,,,,,,
,,,,,,,,,,
خیلی,N,,,,,,,,,
خوب,N,,,,,,,,,
صبحانه,F,,,,,,,,,
برای,F,,,,,,,,,
شام,N,,,,,,,,,
,,,,,,,,,,
ببین,N,,,,,,,,,
مادربزرگ,N,,,,,,,,,
هیچ‌چیز,F,,,,,,,,,
از,N,,,,,,,,,
این,N,,,,,,,,,
بدتر,N,,,,,,,,,
نیست,F,,,,,,,,,
,,,,,,,,,,
متقاعد,N,,,,,,,,,
شده,N,,,,,,,,,
که,N,,,,,,,,,
تو,N,,,,,,,,,
چنگشونه,C,,,,,,,,,
,,,,,,,,,,
ارینمور,N,,,,,,,,,
باید,N,,,,,,,,,
سریع,N,,,,,,,,,
حرکت,N,,,,,,,,,
کنیم,N,,,,,,,,,
,,,,,,,,,,
کل,N,,,,,,,,,
آن,F,,,,,,,,,
را,F,,,,,,,,,
می‌ریزد,F,,,,,,,,,
روی,N,,,,,,,,,
سرش,N,,,,,,,,,
و,N,,,,,,,,,
می‌خوابد,F,,,,,,,,,
,,,,,,,,,,
پس,N,,,,,,,,,
من,N,,,,,,,,,
همینجا,N,,,,,,,,,
پیاده,N,,,,,,,,,
میشم,C,,,,,,,,,
موفق,N,,,,,,,,,
باشین,C,,,,,,,,,
,,,,,,,,,,
تو,N,,,,,,,,,
یک,F,,,,,,,,,
منحرف,N,,,,,,,,,
کوچولوی,C,,,,,,,,,
لعنتی,N,,,,,,,,,
هستی,F,,,,,,,,,
,,,,,,,,,,
فردا,N,,,,,,,,,
وقتی,N,,,,,,,,,
می‌آیم,F,,,,,,,,,
دنبالت,N,,,,,,,,,
آن,F,,,,,,,,,
را,F,,,,,,,,,
ببینم؟,N,,,,,,,,,
,,,,,,,,,,
دوتاشون,C,,,,,,,,,
را,F,,,,,,,,,
بسختی,N,,,,,,,,,
برگرداندیم,F,,,,,,,,,
ولی,N,,,,,,,,,
فایده‌ای,N,,,,,,,,,
نداشت,F,,,,,,,,,
,,,,,,,,,,
وقتی,N,,,,,,,,,
برای,F,,,,,,,,,
آن,F,,,,,,,,,
نامه,N,,,,,,,,,
نوشت,N,,,,,,,,,
همه‌اش,F,,,,,,,,,
از,N,,,,,,,,,
کمبود,N,,,,,,,,,
وسایل,N,,,,,,,,,
استحمام,N,,,,,,,,,
ناله,N,,,,,,,,,
کرد,N,,,,,,,,,
,,,,,,,,,,
ماموریت,N,,,,,,,,,
داریم,N,,,,,,,,,
فقط,N,,,,,,,,,
بگذار,F,,,,,,,,,
بروم,F,,,,,,,,,
,,,,,,,,,,
چیزی,N,,,,,,,,,
نیست,F,,,,,,,,,
خوب,N,,,,,,,,,
می‌شه,C,,,,,,,,,
الآن,N,,,,,,,,,
بلند,N,,,,,,,,,
می‌شیم,C,,,,,,,,,
,,,,,,,,,,
نه,N,,,,,,,,,
تو,N,,,,,,,,,
کسی,N,,,,,,,,,
را,F,,,,,,,,,
می‌خواهی,F,,,,,,,,,
که,N,,,,,,,,,
تحسینت,N,,,,,,,,,
کند,F,,,,,,,,,
,,,,,,,,,,
ببین,N,,,,,,,,,
تو,N,,,,,,,,,
<,N,,,,,,,,,
عدد,N,,,,,,,,,
>,N,,,,,,,,,
هفته,N,,,,,,,,,
برای,F,,,,,,,,,
تمام,F,,,,,,,,,
کردنش,N,,,,,,,,,
وقت,N,,,,,,,,,
داری,N,,,,,,,,,
,,,,,,,,,,
یکی,N,,,,,,,,,
نیست,F,,,,,,,,,
بگه,C,,,,,,,,,
لااقل,N,,,,,,,,,
مثل,F,,,,,,,,,
بچه,N,,,,,,,,,
آدم,N,,,,,,,,,
عقب,N,,,,,,,,,
نشینی,N,,,,,,,,,
میکردید,F,,,,,,,,,
حرومزاده,C,,,,,,,,,
ها,N,,,,,,,,,
,,,,,,,,,,
سرجوخه‌ها,N,,,,,,,,,
هر,N,,,,,,,,,
کاری,N,,,,,,,,,
که,N,,,,,,,,,
می‌کنید,F,,,,,,,,,
نباید,N,,,,,,,,,
ضوابط,N,,,,,,,,,
را,F,,,,,,,,,
زیر,N,,,,,,,,,
پا,N,,,,,,,,,
بگذارید,F,,,,,,,,,
,,,,,,,,,,
به,N,,,,,,,,,
افراد,N,,,,,,,,,
بگو,N,,,,,,,,,
پیشروی,N,,,,,,,,,
نکنن,C,,,,,,,,,
بله,N,,,,,,,,,
قربان,N,,,,,,,,,
,,,,,,,,,,
تا‌جایی‌که,N,,,,,,,,,
من,N,,,,,,,,,
می‌دانم,F,,,,,,,,,
زنده,N,,,,,,,,,
است,F,,,,,,,,,
,,,,,,,,,,
باید,N,,,,,,,,,
از,N,,,,,,,,,
یک,F,,,,,,,,,
جای,N,,,,,,,,,
دیگر,F,,,,,,,,,
خرید,N,,,,,,,,,
می‌کردیم,N,,,,,,,,,
,,,,,,,,,,
و,N,,,,,,,,,
مستقیم,N,,,,,,,,,
به,N,,,,,,,,,
جنگل,N,,,,,,,,,
کروزیل,N,,,,,,,,,
می‌روم,F,,,,,,,,,
,,,,,,,,,,
هنگ,N,,,,,,,,,
نیوفاندلندز,N,,,,,,,,,
درحال,N,,,,,,,,,
پیشرویه,C,,,,,,,,,
و,N,,,,,,,,,
درخواست,N,,,,,,,,,
نیروی,N,,,,,,,,,
کمکی,N,,,,,,,,,
کرده,N,,,,,,,,,
,,,,,,,,,,
نمی‌خواهم,F,,,,,,,,,
این‌ها,F,,,,,,,,,
را,F,,,,,,,,,
هان,N,,,,,,,,,
بگیرد,F,,,,,,,,,
پس,N,,,,,,,,,
وقتی,N,,,,,,,,,
به,N,,,,,,,,,
شما,N,,,,,,,,,
شلیک,N,,,,,,,,,
کردند,F,,,,,,,,,
,,,,,,,,,,
باید,N,,,,,,,,,
بیخیال,N,,,,,,,,,
بشین,C,,,,,,,,,
نباید,N,,,,,,,,,
حمله,N,,,,,,,,,
کنین,C,,,,,,,,,
,,,,,,,,,,
وقتی,N,,,,,,,,,
می‌گویند,F,,,,,,,,,
همه,N,,,,,,,,,
چه,N,,,,,,,,,
مساوی,N,,,,,,,,,
بافاصله,N,,,,,,,,,
پیاده‌روی,N,,,,,,,,,
,,,,,,,,,,
این,N,,,,,,,,,
هیچ‌وقت,N,,,,,,,,,
دیگر,F,,,,,,,,,
نمی‌تواند,F,,,,,,,,,
اتفاق,N,,,,,,,,,
بیافتد,F,,,,,,,,,
,,,,,,,,,,
با,N,,,,,,,,,
یک,F,,,,,,,,,
غربال,N,,,,,,,,,
به,N,,,,,,,,,
دریا,N,,,,,,,,,
زدند,F,,,,,,,,,
,,,,,,,,,,
مرتیکه,N,,,,,,,,,
عوضی,N,,,,,,,,,
زد,N,,,,,,,,,
گروهبانمون,C,,,,,,,,,
را,F,,,,,,,,,
انداخت,F,,,,,,,,,
این,N,,,,,,,,,
مرد,N,,,,,,,,,
زخمیه,C,,,,,,,,,
,,,,,,,,,,
باشد,F,,,,,,,,,
اصلاً,F,,,,,,,,,
فرض,N,,,,,,,,,
می‌کنیم,N,,,,,,,,,
که,N,,,,,,,,,
آلمان‌ها,F,,,,,,,,,
رفتن,C,,,,,,,,,
,,,,,,,,,,
پس,N,,,,,,,,,
چه,N,,,,,,,,,
اتفاقی,N,,,,,,,,,
برای,F,,,,,,,,,
آن,F,,,,,,,,,
افتاد؟,N,,,,,,,,,
چرا,N,,,,,,,,,
برای,F,,,,,,,,,
تو,N,,,,,,,,,
اهمیت,N,,,,,,,,,
دارد؟,F,,,,,,,,,
,,,,,,,,,,
عکسهای,F,,,,,,,,,
هوایی,N,,,,,,,,,
نشان,F,,,,,,,,,
می‌دهند,F,,,,,,,,,
که,N,,,,,,,,,
,,,,,,,,,,
باهوشن,C,,,,,,,,,
می‌دانند,F,,,,,,,,,
اگر,F,,,,,,,,,
گاوها,F,,,,,,,,,
را,F,,,,,,,,,
نکشند,F,,,,,,,,,
ما,N,,,,,,,,,
ایشان,F,,,,,,,,,
را,F,,,,,,,,,
میخوریم,N,,,,,,,,,
,,,,,,,,,,
احتمالا,N,,,,,,,,,
نزدیک‌های,F,,,,,,,,,
پیچ,N,,,,,,,,,
بعدی,N,,,,,,,,,
باشند,F,,,,,,,,,
,,,,,,,,,,
اگر,F,,,,,,,,,
می‌توانی,F,,,,,,,,,
حرکت,N,,,,,,,,,
کنی,N,,,,,,,,,
برو,N,,,,,,,,,
به,N,,,,,,,,,
منطقه,N,,,,,,,,,
تریاژ,N,,,,,,,,,
,,,,,,,,,,
چون,N,,,,,,,,,
تا,N,,,,,,,,,
هوا,N,,,,,,,,,
تاریک,N,,,,,,,,,
نشود,F,,,,,,,,,
نمی‌توانیم,F,,,,,,,,,
بیایم,F,,,,,,,,,
دنبالتان,F,,,,,,,,,
,,,,,,,,,,
اوه,N,,,,,,,,,
نه,N,,,,,,,,,
آن,F,,,,,,,,,
ها,N,,,,,,,,,
باز,N,,,,,,,,,
هم,F,,,,,,,,,
رشد,N,,,,,,,,,
می‌کنند,F,,,,,,,,,
وقتی,N,,,,,,,,,
دونه‌هاشون,C,,,,,,,,,
دوباره,N,,,,,,,,,
جوانه,F,,,,,,,,,
بزند,F,,,,,,,,,
,,,,,,,,,,
عقلشون,C,,,,,,,,,
رو,C,,,,,,,,,
از,N,,,,,,,,,
دست,F,,,,,,,,,
دادن؟,C,,,,,,,,,
,,,,,,,,,,
ابیگل,N,,,,,,,,,
تو,N,,,,,,,,,
واقعاً,N,,,,,,,,,
منو,C,,,,,,,,,
سفت,N,,,,,,,,,
بغل,N,,,,,,,,,
می‌گیری,N,,,,,,,,,
,,,,,,,,,,
که,N,,,,,,,,,
در,N,,,,,,,,,
این,N,,,,,,,,,
دنیای,N,,,,,,,,,
غم,N,,,,,,,,,
بار,N,,,,,,,,,
رهسپارم,C,,,,,,,,,
,,,,,,,,,,
درون,N,,,,,,,,,
کامیون,N,,,,,,,,,
سربازهای,F,,,,,,,,,
موقت,N,,,,,,,,,
جا,N,,,,,,,,,
هست,F,,,,,,,,,
قربان,N,,,,,,,,,
,,,,,,,,,,
ببین,N,,,,,,,,,
دفعه,F,,,,,,,,,
آخری,N,,,,,,,,,
که,N,,,,,,,,,
آلمانی,N,,,,,,,,,
ها,F,,,,,,,,,
عقب,N,,,,,,,,,
نشینی,N,,,,,,,,,
کردن,C,,,,,,,,,
عاقبت,N,,,,,,,,,
خوشی,N,,,,,,,,,
نداشت,F,,,,,,,,,
,,,,,,,,,,
ورودیش,N,,,,,,,,,
خیلی,N,,,,,,,,,
باریکه,C,,,,,,,,,
هیچکس,N,,,,,,,,,
هم,N,,,,,,,,,
صدامون,C,,,,,,,,,
رو,C,,,,,,,,,
نمیشنوه,C,,,,,,,,,
,,,,,,,,,,
به,N,,,,,,,,,
یه,C,,,,,,,,,
نفر,N,,,,,,,,,
بگو,N,,,,,,,,,
به,N,,,,,,,,,
زخمت,N,,,,,,,,,
رسیدگی,N,,,,,,,,,
کنه,C,,,,,,,,,
,,,,,,,,,,
اوه,N,,,,,,,,,
محض,N,,,,,,,,,
رضای,N,,,,,,,,,
خدا,N,,,,,,,,,
جابه,N,,,,,,,,,
جاش,C,,,,,,,,,
کنید,F,,,,,,,,,
دیگه,C,,,,,,,,,
,,,,,,,,,,
امکان,N,,,,,,,,,
ندارد,F,,,,,,,,,
آن‌قدر,F,,,,,,,,,
گرسنه,N,,,,,,,,,
باشی,N,,,,,,,,,
,,,,,,,,,,
گروهان,N,,,,,,,,,
دی,N,,,,,,,,,
راه,N,,,,,,,,,
بیوفتید,C,,,,,,,,,
,,,,,,,,,,
من,N,,,,,,,,,
می‌روم,F,,,,,,,,,
با,N,,,,,,,,,
آن,F,,,,,,,,,
صحبت,N,,,,,,,,,
کنم,N,,,,,,,,,
اصلاً,F,,,,,,,,,
کار,N,,,,,,,,,
جالبی,N,,,,,,,,,
نکرده,N,,,,,,,,,
,,,,,,,,,,
نه,N,,,,,,,,,
از,N,,,,,,,,,
اینجا,N,,,,,,,,,
خوشم,N,,,,,,,,,
نمی‌آید,F,,,,,,,,,
,,,,,,,,,,
بیدار,N,,,,,,,,,
شو,N,,,,,,,,,
کیلگور,N,,,,,,,,,
بی‌مصرف,N,,,,,,,,,
آشغال,N,,,,,,,,,
,,,,,,,,,,
ولی,N,,,,,,,,,
یک,F,,,,,,,,,
مرد,N,,,,,,,,,
جواب,N,,,,,,,,,
می‌دهد,F,,,,,,,,,
,,,,,,,,,,
مردان,N,,,,,,,,,
زیادی,N,,,,,,,,,
برای,F,,,,,,,,,
این,N,,,,,,,,,
مردن,C,,,,,,,,,
,,,,,,,,,,
خط,N,,,,,,,,,
آلمانی,N,,,,,,,,,
<,N,,,,,,,,,
عدد,N,,,,,,,,,
>,N,,,,,,,,,
متر,N,,,,,,,,,
اونوتره,C,,,,,,,,,
,,,,,,,,,,
چیزی,N,,,,,,,,,
نیست,F,,,,,,,,,
چیزی,N,,,,,,,,,
ت,N,,,,,,,,,
نیست,F,,,,,,,,,
ثابت,N,,,,,,,,,
بمون,C,,,,,,,,,
بی‌حرکت,N,,,,,,,,,
بمون,C,,,,,,,,,
,,,,,,,,,,
واسه,C,,,,,,,,,
خودت,N,,,,,,,,,
و,N,,,,,,,,,
بچه,N,,,,,,,,,
,,,,,,,,,,
عقب‌نشینی,N,,,,,,,,,
کنید,F,,,,,,,,,
بله,N,,,,,,,,,
قربان,N,,,,,,,,,
,,,,,,,,,,
درون,N,,,,,,,,,
این,N,,,,,,,,,
دنیای,N,,,,,,,,,
اندوه,N,,,,,,,,,
بار,N,,,,,,,,,
رهسپارم,C,,,,,,,,,
,,,,,,,,,,
نظری,N,,,,,,,,,
نداری,N,,,,,,,,,
چه,N,,,,,,,,,
کلکی؟,N,,,,,,,,,
نه,N,,,,,,,,,
,,,,,,,,,,
و,N,,,,,,,,,
اگر,F,,,,,,,,,
معجزه,N,,,,,,,,,
شد,N,,,,,,,,,
و,N,,,,,,,,,
جان,F,,,,,,,,,
سالم,N,,,,,,,,,
به,N,,,,,,,,,
دربردید,F,,,,,,,,,
با,N,,,,,,,,,
منور,N,,,,,,,,,
علامت,N,,,,,,,,,
بدید,C,,,,,,,,,
,,,,,,,,,,
کدام,F,,,,,,,,,
یک,F,,,,,,,,,
از,N,,,,,,,,,
شما,N,,,,,,,,,
بلیک,N,,,,,,,,,
هست؟,F,,,,,,,,,
منم,C,,,,,,,,,
قربان,N,,,,,,,,,
,,,,,,,,,,
حتی,N,,,,,,,,,
از,N,,,,,,,,,
قبل,N,,,,,,,,,
تعداد,N,,,,,,,,,
درختهای,F,,,,,,,,,
بیشتری,N,,,,,,,,,
می‌شوند,F,,,,,,,,,
,,,,,,,,,,
باشد,F,,,,,,,,,
می‌شود,F,,,,,,,,,
رسیدیم,N,,,,,,,,,
آنجا,F,,,,,,,,,
یک,F,,,,,,,,,
فرصتی,N,,,,,,,,,
به,N,,,,,,,,,
ایشان,F,,,,,,,,,
بدی؟,N,,,,,,,,,
,,,,,,,,,,
ولی,N,,,,,,,,,
بعضیا,F,,,,,,,,,
فقط,N,,,,,,,,,
تشنه,N,,,,,,,,,
خونند,C,,,,,,,,,
,,,,,,,,,,
قربان,N,,,,,,,,,
خواهش,N,,,,,,,,,
